user_name,rating,date,review,review_id,app_version,replied_at,reply_content,thumbs_up_count,user_image_url,bank,source
lakachew abebe,5,2025-04-21,", Dashen Bank Supper App is multipurpose, convenient, very attractive and Make life easier",82f5d5da-6678-4f6d-8d35-a5130983c919,1.0.14,,,2,https://play-lh.googleusercontent.com/a-/ALV-UjUAZZ17Elt4BclnByZ_I-MQQpaCpGUhuCX5v2N0nRkGtJ9qButu,Dashen,Google Play
Yohannes Kefale,5,2025-04-21,very easy and flexible app.,f6f345d9-913f-4923-93af-c3430d22d4ac,,,,2,https://play-lh.googleusercontent.com/a-/ALV-UjVbzN7zvERonlK9KCZogmj9BNGLNuBEwHm1WBAsUcpSGEcGSHo,Dashen,Google Play
GAT A,5,2025-04-21,"I choose Dashen Bank Super Up since, it is easy to use & it has attractive features !",98a21365-53e3-42ef-8481-573c6ef8a181,1.0.14,,,2,https://play-lh.googleusercontent.com/a/ACg8ocJtBL7JPu_WpWpJ2fOPZ6j6rfvxoKRO3dqtTrpYsEz_0DZCTQ=mo,Dashen,Google Play
Shimelis Geremew Tilahun,5,2025-04-21,dashen super app is simple faster and reliable.,369c76a3-4250-4983-a479-859c8eed7007,1.0.14,,,2,https://play-lh.googleusercontent.com/a/ACg8ocJ4FzrKcppWI1_NhrzjZwBvg7yUwumTSVenc3JD-yupzO-k1w=mo,Dashen,Google Play
Endale G/selassie,5,2025-04-21,"Dashen Bank Super App is a game-changer! The user-friendly design, wide range of services, and smooth performance make it incredibly convenient for everyday banking. It’s fast, secure, and truly reflects the bank’s commitment to digital excellence. Highly recommended!",ffefe136-8fc9-4c3b-a4be-71adf835a4f0,1.0.15,,,6,https://play-lh.googleusercontent.com/a/ACg8ocIpY7JezGJdt9f3TvGZ63oBhR42gC6g4CFgMpL_1c95ePefDQ=mo,Dashen,Google Play
Hiwi Alex,5,2025-04-21,"The app keeps getting better with every update! Smooth performance, great UI, and top-notch security. Thank you for making banking so convenient!""",353f56b2-61a0-4685-82b3-8007b602bdaa,1.0.15,,,5,https://play-lh.googleusercontent.com/a/ACg8ocIGwDzgPLmRK5Dz8vs0XD2kZHi-x3-zr0U3UfrAZ0dMtPdO2g=mo,Dashen,Google Play
Daginet Bekele,5,2025-04-21,this app is the most simply to use and secure safe i love it to use for any bank transaction,31577c85-64e5-4309-88f4-c1806697ca2d,1.0.15,,,2,https://play-lh.googleusercontent.com/a-/ALV-UjWlzP4OytFjwGdHEiNEle02zCN036jJOTZJqvXtjE48Msa1zP4,Dashen,Google Play
DANIEL FELEKE,5,2025-04-21,"After i download the app recently had a smooth expriance, its user friendly, fast, and everything works as expected. keep up the good work.",22725963-a873-43c8-a711-f52ec4ce55b2,1.0.14,,,6,https://play-lh.googleusercontent.com/a/ACg8ocK0nV13FcruiCypYkm-8is1hec9pzjDdR3B6v-Kk39pgoD00w=mo,Dashen,Google Play
Nigatu Tsegaye,5,2025-04-21,An app with High performance and advanced features!,94163742-6825-440b-9f7f-71d8d9d036ed,1.0.15,,,2,https://play-lh.googleusercontent.com/a-/ALV-UjU0nuxQ2w0q0dFswIri-d68V-O8BjCJ_9VuBfaH879Mc7--2EZx,Dashen,Google Play
Robel Arega,5,2025-04-21,"It is a very user friendly, attractive user interface, full of useful features. I really encourage everyone to give it a try.",34df06ad-f6e9-46cc-b5f8-34baddb56b9b,1.0.15,,,4,https://play-lh.googleusercontent.com/a/ACg8ocKdzSMJUuPs324aPrPQd4UT9uS0Isk9MJvj23WBNHg-viNjaw=mo,Dashen,Google Play
Aderaw Wale,5,2025-04-21,"Good actually , but it have to WORK when developer option is on 🙏",67218c11-6089-4be4-a26b-801ef1c9df87,,,,2,https://play-lh.googleusercontent.com/a/ACg8ocIzLpy8tC4lEmGlJlmg70ehSPxBXufQAHBOumcCJtdn7IOH8g=mo,Dashen,Google Play
Abel Medfu,5,2025-04-21,"All-in-one convenience, From managing accounts to paying bills and shopping online and the chat banking is game changer, this app does it all seamlessly.",117e220b-de40-4fd8-8d9e-15b95080d3a5,1.0.15,,,4,https://play-lh.googleusercontent.com/a-/ALV-UjWpiU9U858UK-fNNSuYNf5mb6PnYUiLHp3QsyET5KSTtUUS0wi5,Dashen,Google Play
hemye set,5,2025-04-21,I appreciate that Dashen Bank takes lifestyle services into account.,032354de-55bf-4025-989e-d3b8c5b0f7f0,1.0.15,,,2,https://play-lh.googleusercontent.com/a-/ALV-UjWmX-2Wlj473i4PISUsr5TK9ln3TyinB2tcW_ZcWLCV-9RSB0WL,Dashen,Google Play
Daniel Nugusu,5,2025-04-21,keep it up!,6974a44c-7969-4c5b-9ba0-3221ec5f0bb1,,,,2,https://play-lh.googleusercontent.com/a/ACg8ocIiVumIUUG9Fovq5zSnBr0Ovu0yT-8WXqhr7uTLEcHzLK7s6Q=mo,Dashen,Google Play
Hailemarkose Alemu,5,2025-04-21,amazing app really i loved it .that's why we say dashen bank is one stap ahead. It's the best mobile application that should be on every phone.,70756dbd-4ae2-40b8-b814-a6b322d9ea0b,,,,2,https://play-lh.googleusercontent.com/a-/ALV-UjVCQyPyf-pBpPKVtA1Y5G7b2GlKwQF8V4-Gp-SmooEMGrVNN6w2,Dashen,Google Play
Habtemariam Yilma,5,2025-04-21,very comfortable app keep it,adb74398-cf2d-4c18-aff4-72412cfe8c51,1.0.15,,,2,https://play-lh.googleusercontent.com/a-/ALV-UjWjDQMyI6s0Ws6cQ_oGBgcYJgsfpoDbDaxVrXIVAmmsoOHgJ6g,Dashen,Google Play
Danchuma Osaye,5,2025-04-21,it has clear detail information about the application so it helps customer how to use the app. and it is very easy to use and also app is secure.,bcf18a5b-5e9e-43f1-8dfa-d2fb31a8dcd7,1.0.15,,,3,https://play-lh.googleusercontent.com/a/ACg8ocJ0EsyKQxX0_tnZBfZzZSlvLsb26271Ie9pP2dg810BsZmVSA=mo,Dashen,Google Play
Kibru Awonchifew,5,2025-04-21,"I have been using the Dashen Supper app mobile banking app , and overall, I appreciate its features.However,I’ve noticed that when I turn on the developer options on my device, the app stops functioning properly. It would be great if you could look into this issue, as I often need to access developer settings for other applications . Thank you for your attention to this matter!",43c462b0-3873-429a-ac91-ee72fbf4e070,1.0.15,,,68,https://play-lh.googleusercontent.com/a-/ALV-UjXLWQkhU_t8HyeFsFy_LR7XVZ9eLyCkZooDf5cDA7xqWtnYBgkg,Dashen,Google Play
Dejene Getahun T,5,2025-04-21,easiness to use with fast response time,195107de-6ae9-4adf-bb09-e25c029d6706,1.0.15,,,2,https://play-lh.googleusercontent.com/a/ACg8ocIameqeTT4809GvltcfXh3NQsvxw5Cl7RflKKodxKGUZ8TZig=mo,Dashen,Google Play
Kalkidan Befekadu,5,2025-04-21,"The new mobile banking application is a major upgrade! It’s incredibly user-friendly, with a clean and modern design that makes navigation simple and intuitive. I really appreciate how fast it loads and how smooth the overall experience is. All essential services like balance checks, transfers, and bill payments are eas y to find and use. The added security features give me peace of mind, and the app runs reliably without crashes or glitches. It’s clear a lot of thought went into the user experi",c2ef1fe4-8517-4a83-9f92-165c0e65540a,1.0.15,,,195,https://play-lh.googleusercontent.com/a/ACg8ocJI7MBPmQ4Tw6e4Cw7xm5dCGqDid_IRJsDPIGKelnqYwKhDfA=mo,Dashen,Google Play
Anwar Ahmed,5,2025-04-21,"As an Internal Customer, Dashen Bank SuperApp has greatly simplified my online banking experience. It's easy to use, allowing me to quickly check balances, transfer money and pay Bills. The app's advanced security features are highly secure, ensuring my data is well protected. The Three click, Chat Banking and IPS features have also given me a smarter experience. In deed Dashen Bank is always steping ahead!",d6059960-9967-4be6-a771-000dd2f1743a,1.0.15,,,11,https://play-lh.googleusercontent.com/a/ACg8ocLFBbFc2NEPXg1YM5HOBEUq6nxsQsKlTl4LkL1VTDuY1MJ99w=mo,Dashen,Google Play
ELIAS ABEGAZ,5,2025-04-21,"A truly impressive app — user-friendly and a game-changer in Ethiopian banking. The Dashen Super App stands out as one of the most innovative and convenient digital banking solutions in Ethiopia’s financial history. Smooth navigation, seamless features, and a wide range of services all in one place. Well done!",be79dbdd-63db-463c-9abf-a88387d6b07a,1.0.15,,,5,https://play-lh.googleusercontent.com/a/ACg8ocI7wjjcd66BDsLToNTnM7H2FIaO_eVAWu2Qhe5D3vWF0dxhhA=mo,Dashen,Google Play
Tenaw Belie,5,2025-04-21,dashen bank super up has very fast and convenience and also it has contain more things on one app .I am very interesting to use dashen bank super up,a852af36-a839-4285-b57d-2a0616e9e544,1.0.15,,,4,https://play-lh.googleusercontent.com/a/ACg8ocIwEQvIbT6vvaji4-Im8TNoqgLZ7OOAyEVOLZ1HPRZDviGD4A=mo,Dashen,Google Play
Yitagesu Dagnachew,5,2025-04-21,"The Dashen Bank Super App has truly elevated my mobile banking experience. It's fast, user-friendly, and packed with all the essential features. The interface is clean and intuitive, making navigation easy even for first-time users. I also appreciate the added security features that give me peace of mind while banking on the go. Dashen Bank has done an amazing job with this app—it’s reliable, efficient, and always improving. Highly recommended for anyone looking for seamless digital banking!",62e4269a-6b6b-44ea-a4ec-07b21d8eda68,1.0.14,,,65,https://play-lh.googleusercontent.com/a/ACg8ocKkzdUECwlq2QzUdvrMg_PqIvask3M9AnvGMfhktFgKvk77Og=mo,Dashen,Google Play
Aschalew Abesha,5,2025-04-21,A fantastic product!! keep the good work.,a1a3c20b-aef3-474d-b045-c700d6fae1bc,1.0.15,,,2,https://play-lh.googleusercontent.com/a/ACg8ocJfuSTing0jt56_VMOdAaFCSHDHTihIpgXACr4Z2WhZ9e4gDg=mo,Dashen,Google Play
Mikyas Girum,5,2025-04-21,"I am very impressed with the Dashen super app. It is user-friendly and operates efficiently. The budget and chatbot features are impressive, and all items can be purchased with just three clicks.",8f0e023e-152e-44a6-bba1-627c20d3e298,1.0.15,,,5,https://play-lh.googleusercontent.com/a/ACg8ocKHD8HeF7pXWFNsjygtmIU_Fcj-WPqebJ5qwlXzkrAQx_Drcw=mo,Dashen,Google Play
michael bezabih,5,2025-04-21,"The Dashen Super App offers a quick and user-friendly experience, bringing together a variety of services, like budgeting, payments, airtime recharges, and more, all in one convenient platform. Its sleek design and intuitive navigation ensure effortless transactions. It's evident that Dashen Bank has carefully crafted the app to make everyday financial activities easier. A great choice for anyone aiming to streamline their digital routines!",23019863-9b22-4d7e-8271-49f6b96b1546,1.0.15,,,13,https://play-lh.googleusercontent.com/a/ACg8ocKajtzmFOIiz_59bjdPe6tAHxID6_hKTGQmn4k8uQZmy4qPXg=mo,Dashen,Google Play
henok desta,5,2025-04-21,Dashen supper App is the most useful app for our customers,34f021e1-7017-44b8-b630-9d1dc75bf1db,1.0.15,,,2,https://play-lh.googleusercontent.com/a/ACg8ocLSmT0CVqzWkPG_xgfMmtTfUPgjXD2KwJ6lELxTUStBLq8tBg=mo,Dashen,Google Play
Nathnael Bisrat,5,2025-04-21,it is the most amazing mobile app,f0c3ab74-087f-43bd-ab00-fe80b34e864a,1.0.15,,,2,https://play-lh.googleusercontent.com/a/ACg8ocI4O6FAT-AuBJkIXuhC61apTeaK3nktLRrHHtNM_1FBJ2kEdQ=mo,Dashen,Google Play
Muluken Dejene,5,2025-04-21,A Good and fast supper app thanks for dashen bank,6a9d5447-10d8-4f6e-abc9-7a3f0ba909f6,1.0.14,,,2,https://play-lh.googleusercontent.com/a/ACg8ocKRb8rifDQDppulGOZLNA_tQOB4YCerietnss5nMZLkwuTwvw=mo,Dashen,Google Play
Tamiru Abera,5,2025-04-21,"Dear Users of the Dashen Bank Super App,I have been using the Dashen Bank Super App for a while now, and I must say—it’s truly a game-changer! The app is incredibly fast and reliable; I’ve never encountered any delays with my transactions. One feature I absolutely love is Chat Banking. It makes everyday tasks like checking my balance or transferring money as simple as sending a quick message. Also, the budgeting tool has been a huge help in tracking my spending and giving me a clearer",02b8cc52-e23d-4b2f-b1e5-576c3560b859,,,,3,https://play-lh.googleusercontent.com/a-/ALV-UjX1fEELg6WCkaiSN-p7Y1Tm7xNV7zXK9vH7vH6MMeIdhmJQUd4,Dashen,Google Play
Endale Asrat,1,2025-04-21,Too best,d8cb9984-bf72-444c-ab26-af5b0943901e,1.0.7,,,1,https://play-lh.googleusercontent.com/a/ACg8ocL0q0HSxaBDowE9KE29-OPUUSZfrxlZJCLhWrTOB_gv9CVfKw=mo,Dashen,Google Play
kelemwork mulat,5,2025-04-21,"Dashen Bank Super Up,use the app and makes your easy,fast,convinent.",d5ae9239-54f2-4f66-9050-09c7aa0d84a8,1.0.15,,,2,https://play-lh.googleusercontent.com/a/ACg8ocJxmMOJeH5p0adb8U80xC4SYXWQyuLgG9qUIbf85Di95vVQgw=mo,Dashen,Google Play
selam tigistu,5,2025-04-21,To join digital world use supper app and make your life easy,0e6b332e-9636-45c6-9467-3826506707f5,1.0.15,,,2,https://play-lh.googleusercontent.com/a/ACg8ocJaJPR6cu6Ny0qGhZRoO5nh2DG80mGI0AVZDEppYUThAoOJQg=mo,Dashen,Google Play
Mamaru Worku,5,2025-04-21,best mobile banking application,63f87ad6-81fd-41ce-ac38-3fa11b0db062,1.0.14,,,2,https://play-lh.googleusercontent.com/a/ACg8ocKNCKlAb27yfFV424XlDTGW48SxoBHPXp7FwcSq0Mtpi7urIQ=mo,Dashen,Google Play
Etsub Gebremeskel,5,2025-04-21,"This banking superapp is incredibly well designed. The design and appearance of the app and the overall experience I have when using the app is fantastic. The app is packed with features from banking to e-commerce all in one place.It even has a budget setting option which is super useful for managing my money. Everything runs smoothly and I love how convenient it has made my daily life. Huge Kudos to Dashen Bank. You are truly living up to the motto ''Always one step ahead."" Keep it up!",3fcf360a-1a03-42d4-9c5e-7973b8671e68,1.0.14,,,7,https://play-lh.googleusercontent.com/a/ACg8ocISFUHgZR5OJgNPq2ufmXAjB9kLYFe8d19qvt9sWSqtZESVTA=mo,Dashen,Google Play
Sintayehu Sinte,5,2025-04-21,best mobile banking application,9386a998-e31b-4518-b44f-8ddde2d80f82,1.0.14,,,2,https://play-lh.googleusercontent.com/a/ACg8ocKwKl7tfjY1m9LM-vWpof-VrGP44909B2vOPgvXo0F4JgVM9w=mo,Dashen,Google Play
surafel debrework,5,2025-04-21,I was really amazed by the idea of an e-commerce service on a banking app. This is what it means to be one step ahead. Please include all kinds of products in there as soon as possible.,b5a99318-f47b-46ae-8eef-db5c863f7958,1.0.15,,,3,https://play-lh.googleusercontent.com/a/ACg8ocIhSFIAA1yVQD6q8KxgA1OwQ_lS_VEpYxzFC9B5esLSIghXKg=mo,Dashen,Google Play
Abu La,5,2025-04-21,this is what we expect to get service Dashen Bank always like his slogan,b88fa79d-d681-4e41-8994-88bd84e50d24,1.0.15,,,2,https://play-lh.googleusercontent.com/a-/ALV-UjXFT-QYrOVPjeingFAXF9s6M9hy7_PXDm0fWXd2KTrMI-OrPJs,Dashen,Google Play
ALICHO AMARE,5,2025-04-21,"Dashen SupApp is the most contemporary application, offering a great experience by enabling users to perform multiple tasks through a single platform—such as chatting with friends, transferring money, paying bills, and more. It is the first app of its kind in the Ethiopian banking industry, making it a remarkable opportunity for entrepreneurs working in app-based sales and software marketing. Good job, Dashen Bank!",5bfe42a8-190a-44b6-8149-bbf58d0cbd08,1.0.15,,,4,https://play-lh.googleusercontent.com/a/ACg8ocL6-0G9INRbIyK477MJP-7gBmxHAPwVLcSLVlIbZYr5FBIEyg=mo,Dashen,Google Play
Misgana Asnake,5,2025-04-21,Dashen Super App gives me an amazing convenience and makes life easy.,996483eb-2fa8-4628-8c6f-059c82d9e883,1.0.15,,,3,https://play-lh.googleusercontent.com/a/ACg8ocKcHHEsQ4W4RoGcJ0c-A7VCNubB3yFo7Oh0uKGWqgV7mcx-mw=mo,Dashen,Google Play
wasihun kasse,5,2025-04-21,excellent mobile banking app,99157497-80f6-4302-9987-a61fb2d35d8b,1.0.15,,,2,https://play-lh.googleusercontent.com/a/ACg8ocJfslPEwaHIcprDFL8p5GU7GgPSDOEHhjVEjyqH6hdSAMFhvw=mo,Dashen,Google Play
Habtamu Tasew,5,2025-04-21,Wow! like his name Super App...,f539096f-c091-4424-9f29-8b1de5bcd809,1.0.15,,,2,https://play-lh.googleusercontent.com/a/ACg8ocJhk_jP43nEaaNErmhW0UorpSrlvm7yWoQF0lnc1v2_sOye9w=mo,Dashen,Google Play
ephrem misganaw,5,2025-04-21,Dashen supper app is the most special. ይምቾቱ ይለያያል!!!!,0e4cf42b-eb22-4a9d-b2f9-e99cfc55dd8b,1.0.14,,,2,https://play-lh.googleusercontent.com/a-/ALV-UjXt8pLyQp4l042CcgZM0mtQNfvDEzKPPfSGg0428epQhAXY_woz,Dashen,Google Play
paulos abebe,5,2025-04-21,convenient and fast,8a3f027a-9427-4cd2-901b-6fff9659d994,1.0.15,,,3,https://play-lh.googleusercontent.com/a/ACg8ocLUdOOlTJygy6bVg6ngUUqHgVL1PQA7yGy8ZMpW8-mfNmqdjno=mo,Dashen,Google Play
Fasika Kefyalew,5,2025-04-21,Best- in-class app.,386c3a7b-275d-436c-a83b-af805c1cc4ac,1.0.15,,,3,https://play-lh.googleusercontent.com/a/ACg8ocK1beNcKf3y56ULuLE6JsssSCHvGt-JhrJ9MM6fr-n_LIZqIQ=mo,Dashen,Google Play
Yihun tilahun,5,2025-04-21,I really like this amazing application and Dashen Supper app that has made my life easier.,c8734abd-f137-417a-8c36-defbc982ec26,1.0.15,,,3,https://play-lh.googleusercontent.com/a/ACg8ocKZbfXuMw91oYDsZCv7tIYfy8-_zu7gEo8E56djPE8dxDiXpQ=mo,Dashen,Google Play
Baye Kiflu,5,2025-04-21,Superb,ec94d303-bb84-4869-b414-320e5de68f29,1.0.14,,,2,https://play-lh.googleusercontent.com/a/ACg8ocJzBBoqBZaTPSjEx_vkvK5vnLdsgIpWVASXDSAMks3lKrmocg=mo,Dashen,Google Play
Tesfalem Mengiste,5,2025-04-21,"amazing features, faster and easy to use",0dbc863f-6b31-45ac-b3b6-cc5aad65786d,1.0.15,,,4,https://play-lh.googleusercontent.com/a-/ALV-UjUx423cXkoURt7B7-GovuuNIl1t7YIm2qPCc20riHFHS_t1bmDU,Dashen,Google Play
Mekasha Endris,5,2025-04-21,"The Dashen Super App offers a modern, user-friendly experience that leverages the latest technological advancements to deliver a seamless e-commerce platform",1351d527-0ebd-4fcb-9c37-ba6361ece17e,1.0.15,,,4,https://play-lh.googleusercontent.com/a/ACg8ocK0SDzPm4AsleCsgSM6OgNH2yMnZuL3W1lGiYptHZ4SZawdmQ=mo,Dashen,Google Play
Getachew Worku,5,2025-04-21,Best App!,179557f5-0e5f-4b02-8069-f5da0d0def2d,1.0.14,,,2,https://play-lh.googleusercontent.com/a-/ALV-UjXuibtVmckARj-Y8qraUj1FvQ2nxUWAWCacxwNfjFDY-CXpltjv,Dashen,Google Play
Zerihun Belay,5,2025-04-21,I love it. one of the best mobile banking app in the banking industry,50117391-aa47-4c25-b9fa-bda3a861d922,1.0.15,,,3,https://play-lh.googleusercontent.com/a/ACg8ocKASUaQP2GOFPCvvK6bk2rVHVEhrbnxX-r0ZW1XdHnohRtWAw=mo,Dashen,Google Play
Nura Gali,5,2025-04-21,I love this app,3f6bead7-080a-4031-8a18-49b6e7997c15,,,,2,https://play-lh.googleusercontent.com/a/ACg8ocKc40IrXDSoNA7ajL2BprC4Uow2p2ZtFUtlGm7jsxEDyPLQlw=mo,Dashen,Google Play
Habtamu22 Awoke,1,2025-04-21,no working for me hulum information asgebiche continue or accept yemilew button ayeseram my phone is Samsung A51,4ca0ede2-4259-4cec-a958-71d3a7555715,1.0.15,,,1,https://play-lh.googleusercontent.com/a/ACg8ocKauy0IYiW7yT9k-JW2VJilFGC_6uxdifndlrR98Wo8jw_FbQ=mo,Dashen,Google Play
Dawit Firew,5,2025-04-20,good,bb34576e-1e17-471d-8f3d-aff3c95abc6c,1.0.15,,,2,https://play-lh.googleusercontent.com/a-/ALV-UjXI200Wvdtu5jcLm4quntDXA6aw6dTa5xUqKisBi6yN55FSn-Q,Dashen,Google Play
MAM HAR,5,2025-04-19,waw no idea the best app.,1806822b-7539-4ec1-bb6e-52d6a9786ee0,1.0.15,,,2,https://play-lh.googleusercontent.com/a/ACg8ocIiutFSjA_ZZb4-6kX01aADot-QBXB8klmDKh1xhYMg1S6EUw=mo,Dashen,Google Play
Abdulkarim Abdala,5,2025-04-19,fast best app,79fabd48-7d9f-4be6-b0d2-ab35cec736eb,1.0.14,,,2,https://play-lh.googleusercontent.com/a-/ALV-UjUWOtH4vUGCd0AeD8F34CwKaZQ_1bBZwPNeN1Z3WE_Osn0kUKrR,Dashen,Google Play
Nuru Mohammed,5,2025-04-18,Nice App,512f1e9d-8f80-4004-99b4-2baf41c10a81,1.0.14,,,2,https://play-lh.googleusercontent.com/a-/ALV-UjVO19pnaW4MNZub_4pX5_rpIpLjF95K17KfXJr_lKRmXbowxxeG,Dashen,Google Play
Moke zeynu Moke zeynu,5,2025-04-17,nice app ever,1d457104-9dca-4518-9217-003ed78f3710,1.0.7,,,2,https://play-lh.googleusercontent.com/a/ACg8ocLU8HyOswhW-oqlCRurfJDucHKs-hT4WXhyoRObGs0LMjcHCA=mo,Dashen,Google Play
wagnew yideg,5,2025-04-17,good,9c8e9014-e437-4cb0-93f3-e0b2c0e9e38a,1.0.14,,,2,https://play-lh.googleusercontent.com/a-/ALV-UjXDCOhnwcyFp9rL8AmRUOsYyZSohkwJjLqrWjBgvyo4UoQmFWNT,Dashen,Google Play
Fitsum Mardu,2,2025-04-17,very disappointing app. Closes frequently and unstable in function,04461449-8fd8-4684-8b12-1bc3aee7f6f2,1.0.14,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjWFlA2RDTTI45BCWOoWxOcqm4OXNYehMEuez-K-orQ9Ca1iUBBL,Dashen,Google Play
Mekonen Maru,5,2025-04-16,"Feature-rich? Absolutely. But the speed? Painfully slow. Seriously, is it communicating with a server on Mars or something?",d5552347-d7f6-4f91-ae8c-c33d16d0a8d3,1.0.14,,,4,https://play-lh.googleusercontent.com/a-/ALV-UjUy6rK2jcj0oSi3tjSKmdXVs5jyY7sqz6Qpp7hO21M7BCXDKq2H,Dashen,Google Play
Geta Kebu,5,2025-04-16,nic app,3a2fe98e-b06a-410c-92c0-16c20162d8ea,1.0.14,,,2,https://play-lh.googleusercontent.com/a-/ALV-UjVoj2-sc2IlgFUt2VDt5fRXszE-XD2W9NRyeU7KLqBZKLUPy8uc,Dashen,Google Play
Nezif Ahmed,5,2025-04-16,Nice,ecc1b4fd-4cdc-45bb-b155-35203c067a70,1.0.14,,,2,https://play-lh.googleusercontent.com/a-/ALV-UjWhFVSxqZJQpJf6Qv2XZx7HM3L7NrRxVoreiE0BX7FqUAeoil0,Dashen,Google Play
Sadah Moh,5,2025-04-14,"The Dashen Super App delivers a remarkably fast, highly secure, and exceptionally user-friendly experience, establishing it as a leading application in its category.keep it up and stay ahead Dashen Bank.",e7057ab4-ff08-40bd-8c50-1d67ce4f5058,1.0.14,,,6,https://play-lh.googleusercontent.com/a/ACg8ocLhBxf0lfJAhOtCWi6fbTPnbjJzOFUH2MTiRDqU9GM0xoyzDg=mo,Dashen,Google Play
LዑL HEALDOM,5,2025-04-14,So far so good! their in person customer service is amazing 👏,71670dbe-1de7-4384-822f-cc47f95185d8,1.0.14,,,2,https://play-lh.googleusercontent.com/a/ACg8ocI_j3Pm3tTwaXUooTqTWni5hmDKTJjSSeeBxmMOhxJR4cydVQ=mo,Dashen,Google Play
Jara Regassa,1,2025-04-14,The app is very backward and doesn't always work. If it works three hours out of 24 hours it's great!😥,a7b719d1-4b74-4a60-b7ed-19b62e900168,1.0.14,,,5,https://play-lh.googleusercontent.com/a/ACg8ocLeqNj2hRb3LoY4wsf8O7mTmOqM1p4Tcg0fy8uzfjoD5hZe57M=mo,Dashen,Google Play
Abdil Mejid,5,2025-04-13,ምርጫዬ ነው,311016df-8e62-4b00-a956-92db6066a97f,1.0.14,,,2,https://play-lh.googleusercontent.com/a-/ALV-UjVosHvv-cdWyo9AWrUswyw5DFVxuQoQPJdWI2LR5Q1vyuRisQs,Dashen,Google Play
Mintesnot Sisay,1,2025-04-12,It's bad for the connection and too many days are it that not working,0096a509-2709-4211-b0f4-626d3d6a8dbb,1.0.14,,,5,https://play-lh.googleusercontent.com/a-/ALV-UjUaKxdaZiBXLJcWl859ANFN3uhzdIBN6gAGH7yxGlfnT3GXfmN-,Dashen,Google Play
Mickey Esrom,5,2025-04-10,it's samart,2979e41b-2997-44da-82a6-fb8f9040841b,1.0.14,,,2,https://play-lh.googleusercontent.com/a/ACg8ocKLcZJqeEcmYWT8G8fqZ1LqHFwAMXVqLsSz380AhXFNvVpAXQ=mo,Dashen,Google Play
Duol Lam Miyoang,1,2025-04-10,"The app is not working properly, I have been using it.",3371e672-aa09-45c0-9ae6-ec3d4e3e827a,1.0.14,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjXl5QTDuAI_DUWPPzGLRLIwoKn2xUGiz1TYu45SL9M_pEC7eC8,Dashen,Google Play
Sadik Abdi,5,2025-04-10,it is very good app,1048668b-fdd7-488f-bd6b-83f3586915eb,1.0.14,,,2,https://play-lh.googleusercontent.com/a/ACg8ocKxBCUQZi2bzXzeXMOL_0ed_DGcHn1rHeI73tL4JupnEot6tg=mo,Dashen,Google Play
Tigest Melaku,2,2025-04-09,"I had a disappointing experience with Dashen Bank's Super Up service. The app is very slow and takes forever to load during transactions, which is incredibly frustrating. Additionally, it doesn't generate receipts for any transactions, making it difficult to keep track of my expenses. I also reached out to customer support, but the response time was longer than expected. Overall, I was hoping for a better experience, but I find the service lacking and in need of improvement.",87355423-1404-4beb-b08d-7cad5d4b4f08,1.0.14,,,17,https://play-lh.googleusercontent.com/a/ACg8ocLEbrB2ZX8d0sj1XrzVvy0UEPcbYoMO1ZARJgV4oZYHpiZZ=mo,Dashen,Google Play
Yilma Kebede,3,2025-04-08,slow cumbersome,9c142de4-313b-4287-8a61-1ee79e0a290c,1.0.14,,,1,https://play-lh.googleusercontent.com/a/ACg8ocJ_ZN9mYEiWqw5LY5DGHcl0EgeLYYeytcjmieELmnkEoJsljQ=mo,Dashen,Google Play
Antehun Jagiso,2,2025-04-08,Is really 💀,382fcdf9-c528-46d3-9b20-fd83a4f5d4f2,1.0.14,,,1,https://play-lh.googleusercontent.com/a-/ALV-UjUYnHhZTr8h-E5QJdBG4ClXHowvLKBfxq_YhB7jwJKAmZ4PmKNT,Dashen,Google Play
Bereket A. Kebede,1,2025-04-07,It's slow to send OTP. it's not reliable. It crushed many times. It needs improvement in many ways,c7cdf3f1-a374-470d-80be-8d7bc00d360f,1.0.14,,,3,https://play-lh.googleusercontent.com/a-/ALV-UjVXKE-X_cjOjAdWbC3TWGfvOXjvbSx2yXTAsJFtA-KiLpwjb6ib,Dashen,Google Play
Gemechu Wario,1,2025-04-07,"This is the worst mobile banking experience I’ve ever had. It doesn’t work when you need it, and it randomly updates itself without warning. You can’t make transactions whenever you want. It’s a nightmare for anyone who relies on this as their main banking option, especially those with a lot of money in their account. I’m lucky I’m not one of them, but still, it’s infuriating not being able to access your money when you need it.""l",aa31a976-cb24-4df5-8f7c-6fcb238d9327,1.0.14,,,17,https://play-lh.googleusercontent.com/a-/ALV-UjUYrNJUzgIBDgLGIoY4E6oibYP21Ip-oqBoOW2Qb6SCFyZhUlY,Dashen,Google Play
Wondosen Demeke,3,2025-04-07,"I have experienced on using the app of Banks in Ethiopia, this Dashen sup is like old version of the applications for using. I gave 3 star for it's very low speed while login and processing",c23b473c-4144-4bea-98ae-172df77c97b1,1.0.14,,,2,https://play-lh.googleusercontent.com/a-/ALV-UjXqHG9HloqPG50h6MUsYZO8v5RPScfl6MJ-oSclY__yaw6d3YtDZQ,Dashen,Google Play
